norad_id,object_name,date,daily_median_altitude_km
25994,TERRA,2019-01-11 00:00:00+00:00,702.5045636524228
25994,TERRA,2019-01-12 00:00:00+00:00,702.5089241183596
25994,TERRA,2019-01-13 00:00:00+00:00,702.506630499523
25994,TERRA,2019-01-14 00:00:00+00:00,702.5062320319907
25994,TERRA,2019-01-15 00:00:00+00:00,702.504158706075
25994,TERRA,2019-01-16 00:00:00+00:00,702.5055225656042
25994,TERRA,2019-01-17 00:00:00+00:00,702.5061737196729
25994,TERRA,2019-01-18 00:00:00+00:00,702.5036209374148
25994,TERRA,2019-01-19 00:00:00+00:00,702.5031544393823
25994,TERRA,2019-01-20 00:00:00+00:00,702.5017419874766
25994,TERRA,2019-01-21 00:00:00+00:00,702.5034265632257
25994,TERRA,2019-01-22 00:00:00+00:00,702.5043692781692
25994,TERRA,2019-01-23 00:00:00+00:00,702.5027786493565
25994,TERRA,2019-01-24 00:00:00+00:00,702.4979533155001
25994,TERRA,2019-01-25 00:00:00+00:00,702.4977038691309
25994,TERRA,2019-01-26 00:00:00+00:00,702.4979549352684
25994,TERRA,2019-01-27 00:00:00+00:00,702.5008770230106
25994,TERRA,2019-01-28 00:00:00+00:00,702.4989640594954
25994,TERRA,2019-01-29 00:00:00+00:00,702.4959302088337
27424,AQUA,2017-12-02 00:00:00+00:00,702.5178524038874
27424,AQUA,2017-12-03 00:00:00+00:00,702.5164561425745
27424,AQUA,2017-12-04 00:00:00+00:00,702.5154016579845
27424,AQUA,2017-12-05 00:00:00+00:00,702.5145285903836
27424,AQUA,2017-12-06 00:00:00+00:00,702.51317120568
27424,AQUA,2017-12-07 00:00:00+00:00,702.5121393993654
27424,AQUA,2017-12-08 00:00:00+00:00,702.5112323172002
27424,AQUA,2017-12-09 00:00:00+00:00,702.5102976989174
27424,AQUA,2017-12-10 00:00:00+00:00,702.5087394625352
27424,AQUA,2017-12-11 00:00:00+00:00,702.5076493454949
27424,AQUA,2017-12-12 00:00:00+00:00,702.5065009165551
27424,AQUA,2017-12-13 00:00:00+00:00,702.5059534287275
27424,AQUA,2017-12-14 00:00:00+00:00,702.5582211753599
27424,AQUA,2017-12-15 00:00:00+00:00,702.5570711060955
27424,AQUA,2017-12-16 00:00:00+00:00,702.5561964058415
27424,AQUA,2017-12-17 00:00:00+00:00,702.5547450519425
27424,AQUA,2017-12-18 00:00:00+00:00,702.5538752118537
27424,AQUA,2017-12-19 00:00:00+00:00,702.5527947963219
27424,AQUA,2017-12-20 00:00:00+00:00,702.5519119983182
27424,AQUA,2017-12-21 00:00:00+00:00,702.5506566438498
27424,AQUA,2017-12-22 00:00:00+00:00,702.5497203927343
27424,AQUA,2017-12-23 00:00:00+00:00,702.5482269270815
27424,AQUA,2017-12-24 00:00:00+00:00,702.5473813861381
27424,AQUA,2017-12-25 00:00:00+00:00,702.5461276534816
27424,AQUA,2017-12-26 00:00:00+00:00,702.5453793016941
27424,AQUA,2017-12-27 00:00:00+00:00,702.5441903622486
27424,AQUA,2017-12-28 00:00:00+00:00,702.5430289600295
27424,AQUA,2017-12-29 00:00:00+00:00,702.5420829926106
27424,AQUA,2017-12-30 00:00:00+00:00,702.5411094887904
27424,AQUA,2017-12-31 00:00:00+00:00,702.5403352214366
27424,AQUA,2018-01-01 00:00:00+00:00,702.5396953981503
27424,AQUA,2018-01-02 00:00:00+00:00,702.5389259905933
27424,AQUA,2018-01-03 00:00:00+00:00,702.5382424328991
27424,AQUA,2018-01-04 00:00:00+00:00,702.5369692666382
27424,AQUA,2018-01-05 00:00:00+00:00,702.5358224456095
27424,AQUA,2018-01-06 00:00:00+00:00,702.5350157836401
27424,AQUA,2018-01-07 00:00:00+00:00,702.5346124527427
27424,AQUA,2018-01-08 00:00:00+00:00,702.5334121792021
27424,AQUA,2018-01-09 00:00:00+00:00,702.5327804564927
27424,AQUA,2018-01-10 00:00:00+00:00,702.5320871814756
27424,AQUA,2018-01-11 00:00:00+00:00,702.5310926236884
27424,AQUA,2018-01-12 00:00:00+00:00,702.5301547592494
27424,AQUA,2018-01-13 00:00:00+00:00,702.5292800673101
27424,AQUA,2018-01-14 00:00:00+00:00,702.5280943742182
27424,AQUA,2018-01-15 00:00:00+00:00,702.5274286369176
27424,AQUA,2018-01-16 00:00:00+00:00,702.5268746658567
27424,AQUA,2018-01-17 00:00:00+00:00,702.526285059354
27424,AQUA,2018-01-18 00:00:00+00:00,702.5437546907187
27424,AQUA,2018-01-19 00:00:00+00:00,702.5609586660494
27424,AQUA,2018-01-20 00:00:00+00:00,702.559936561237
27424,AQUA,2018-01-21 00:00:00+00:00,702.5589533323778
27424,AQUA,2018-01-22 00:00:00+00:00,702.5582357537096
27424,AQUA,2018-01-23 00:00:00+00:00,702.5573383756728
27424,AQUA,2018-01-24 00:00:00+00:00,702.556580302034
27424,AQUA,2018-01-25 00:00:00+00:00,702.5559226571158
27424,AQUA,2018-01-26 00:00:00+00:00,702.5551905008883
27424,AQUA,2018-01-27 00:00:00+00:00,702.5542056538688
27424,AQUA,2018-01-28 00:00:00+00:00,702.5534475810655
27424,AQUA,2018-01-29 00:00:00+00:00,702.5526376744542
27424,AQUA,2018-01-30 00:00:00+00:00,702.5516722660764
27424,AQUA,2018-01-31 00:00:00+00:00,702.5511069515755
27424,AQUA,2018-02-01 00:00:00+00:00,702.5506193881697
27424,AQUA,2018-02-02 00:00:00+00:00,702.5498937125612
27424,AQUA,2018-02-03 00:00:00+00:00,702.5492133918374
27424,AQUA,2018-02-04 00:00:00+00:00,702.5485962438988
27424,AQUA,2018-02-05 00:00:00+00:00,702.5476243576572
27424,AQUA,2018-02-06 00:00:00+00:00,702.5465795803161
27424,AQUA,2018-02-07 00:00:00+00:00,702.545826368977
27424,AQUA,2018-02-08 00:00:00+00:00,702.544799410186
27424,AQUA,2018-02-09 00:00:00+00:00,702.5442810715103
27424,AQUA,2018-02-10 00:00:00+00:00,702.5437513942716
27424,AQUA,2018-02-11 00:00:00+00:00,702.5431488257905
27424,AQUA,2018-02-12 00:00:00+00:00,702.5424555482327
27424,AQUA,2018-02-13 00:00:00+00:00,702.541676421089
27424,AQUA,2018-02-14 00:00:00+00:00,702.5407660898532
27424,AQUA,2018-02-15 00:00:00+00:00,702.5490595239944
27424,AQUA,2018-02-16 00:00:00+00:00,702.551790512377
27424,AQUA,2018-02-17 00:00:00+00:00,702.5509757467985
27424,AQUA,2018-02-18 00:00:00+00:00,702.5501626012683
27424,AQUA,2018-02-19 00:00:00+00:00,702.5494660823706
27424,AQUA,2018-02-20 00:00:00+00:00,702.5485703269242
27424,AQUA,2018-02-21 00:00:00+00:00,702.5475563256223
27424,AQUA,2018-02-22 00:00:00+00:00,702.5467431810798
27424,AQUA,2018-02-23 00:00:00+00:00,702.5458976405785
27424,AQUA,2018-02-24 00:00:00+00:00,702.5451363303773
27424,AQUA,2018-02-25 00:00:00+00:00,702.5441417680081
27424,AQUA,2018-02-26 00:00:00+00:00,702.543817806396
27424,AQUA,2018-02-27 00:00:00+00:00,702.5431958002114
27424,AQUA,2018-02-28 00:00:00+00:00,702.5422854684894
27424,AQUA,2018-03-01 00:00:00+00:00,702.5416602230189
27424,AQUA,2018-03-02 00:00:00+00:00,702.5452626754768
27424,AQUA,2018-03-03 00:00:00+00:00,702.5441676849405
27424,AQUA,2018-03-04 00:00:00+00:00,702.5433707394341
27424,AQUA,2018-03-05 00:00:00+00:00,702.5430645958027
27424,AQUA,2018-03-06 00:00:00+00:00,702.5422579317715
27424,AQUA,2018-03-07 00:00:00+00:00,702.5415533157811
27424,AQUA,2018-03-08 00:00:00+00:00,702.5412617505935
27424,AQUA,2018-03-09 00:00:00+00:00,702.5607610483326
27424,AQUA,2018-03-10 00:00:00+00:00,702.5599430405
27424,AQUA,2018-03-11 00:00:00+00:00,702.5592643371801
27424,AQUA,2018-03-12 00:00:00+00:00,702.5584641477981
27424,AQUA,2018-03-13 00:00:00+00:00,702.5573173180705
27424,AQUA,2018-03-14 00:00:00+00:00,702.5566321361202
27424,AQUA,2018-03-15 00:00:00+00:00,702.5196876301602
27424,AQUA,2018-03-16 00:00:00+00:00,702.5187449100372
27424,AQUA,2018-03-17 00:00:00+00:00,702.5177843725778
27424,AQUA,2018-03-18 00:00:00+00:00,702.5168416531696
27424,AQUA,2018-03-19 00:00:00+00:00,702.5158406215633
27424,AQUA,2018-03-20 00:00:00+00:00,702.5150372048683
27424,AQUA,2018-03-21 00:00:00+00:00,702.5142726633867
27424,AQUA,2018-03-22 00:00:00+00:00,702.5133072680792
27424,AQUA,2018-03-23 00:00:00+00:00,702.5122479252868
27424,AQUA,2018-03-24 00:00:00+00:00,702.5114056346638
27424,AQUA,2018-03-25 00:00:00+00:00,702.5103187561781
27424,AQUA,2018-03-26 00:00:00+00:00,702.5093938569189
27424,AQUA,2018-03-27 00:00:00+00:00,702.5085337494847
27424,AQUA,2018-03-28 00:00:00+00:00,702.5078388606089
27424,AQUA,2018-03-29 00:00:00+00:00,702.5196747003688
27424,AQUA,2018-03-30 00:00:00+00:00,702.5322702190197
27424,AQUA,2018-03-31 00:00:00+00:00,702.5313161561835
27424,AQUA,2018-04-01 00:00:00+00:00,702.5304609014875
27424,AQUA,2018-04-02 00:00:00+00:00,702.5297919240411
27424,AQUA,2018-04-03 00:00:00+00:00,702.5291002695476
27424,AQUA,2018-04-04 00:00:00+00:00,702.5279032379481
27424,AQUA,2018-04-05 00:00:00+00:00,702.5270398852845
27424,AQUA,2018-04-06 00:00:00+00:00,702.5261619547091
27424,AQUA,2018-04-07 00:00:00+00:00,702.525548051392
27424,AQUA,2018-04-08 00:00:00+00:00,702.5249211898217
27424,AQUA,2018-04-09 00:00:00+00:00,702.5243445420956
27424,AQUA,2018-04-10 00:00:00+00:00,702.5231361739261
27424,AQUA,2018-04-11 00:00:00+00:00,702.5216330035191
27424,AQUA,2018-04-12 00:00:00+00:00,702.5207161995459
27424,AQUA,2018-04-13 00:00:00+00:00,702.5197945364926
27424,AQUA,2018-04-14 00:00:00+00:00,702.5190413322789
27424,AQUA,2018-04-15 00:00:00+00:00,702.5182573521924
27424,AQUA,2018-04-16 00:00:00+00:00,702.5174344972966
27424,AQUA,2018-04-17 00:00:00+00:00,702.5165484707422
27424,AQUA,2018-04-18 00:00:00+00:00,702.5157175173781
27424,AQUA,2018-04-19 00:00:00+00:00,702.5147747986584
27424,AQUA,2018-04-20 00:00:00+00:00,702.466278660966
27424,AQUA,2018-04-21 00:00:00+00:00,702.4651189104643
27424,AQUA,2018-04-22 00:00:00+00:00,702.4638619746902
27424,AQUA,2018-04-23 00:00:00+00:00,702.4629516684636
27424,AQUA,2018-04-24 00:00:00+00:00,702.4621968596143
27424,AQUA,2018-04-25 00:00:00+00:00,702.4616655779764
27424,AQUA,2018-04-26 00:00:00+00:00,702.4606775239399
27424,AQUA,2018-04-27 00:00:00+00:00,702.4595112966863
27424,AQUA,2018-04-28 00:00:00+00:00,702.4586269080055
27424,AQUA,2018-04-29 00:00:00+00:00,702.4576161784244
27424,AQUA,2018-04-30 00:00:00+00:00,702.4570444036785
27424,AQUA,2018-05-01 00:00:00+00:00,702.4566734790424
27424,AQUA,2018-05-02 00:00:00+00:00,702.456155156493
27424,AQUA,2018-05-03 00:00:00+00:00,702.5002226305942
27424,AQUA,2018-05-04 00:00:00+00:00,702.499503447023
27424,AQUA,2018-05-05 00:00:00+00:00,702.498586650212
27424,AQUA,2018-05-06 00:00:00+00:00,702.496885879531
27424,AQUA,2018-05-07 00:00:00+00:00,702.4959026725678
27424,AQUA,2018-05-08 00:00:00+00:00,702.4951510944934
27424,AQUA,2018-05-09 00:00:00+00:00,702.4943525430008
27424,AQUA,2018-05-10 00:00:00+00:00,702.493393633601
27424,AQUA,2018-05-11 00:00:00+00:00,702.4924930365542
27424,AQUA,2018-05-12 00:00:00+00:00,702.4913332753122
27424,AQUA,2018-05-13 00:00:00+00:00,702.4899532248533
27424,AQUA,2018-05-14 00:00:00+00:00,702.4889003698918
27424,AQUA,2018-05-15 00:00:00+00:00,702.4881163981654
27424,AQUA,2018-05-16 00:00:00+00:00,702.4870926998469
27424,AQUA,2018-05-17 00:00:00+00:00,702.4864966225186
27424,AQUA,2018-05-18 00:00:00+00:00,702.4855765903776
27424,AQUA,2018-05-19 00:00:00+00:00,702.4845593720756
27424,AQUA,2018-05-20 00:00:00+00:00,702.4838142761032
27424,AQUA,2018-05-21 00:00:00+00:00,702.4829638950714
27424,AQUA,2018-05-22 00:00:00+00:00,702.4817636434186
27424,AQUA,2018-05-23 00:00:00+00:00,702.4956921385769
27424,AQUA,2018-05-24 00:00:00+00:00,702.5100450118798
27424,AQUA,2018-05-25 00:00:00+00:00,702.5095218201982
27424,AQUA,2018-05-26 00:00:00+00:00,702.5088204519425
27424,AQUA,2018-05-27 00:00:00+00:00,702.5083053594126
27424,AQUA,2018-05-28 00:00:00+00:00,702.5071148157508
27424,AQUA,2018-05-29 00:00:00+00:00,702.5061089282208
27424,AQUA,2018-05-30 00:00:00+00:00,702.5054545345952
27424,AQUA,2018-05-31 00:00:00+00:00,702.5046138657794
27424,AQUA,2018-06-01 00:00:00+00:00,702.5034233236593
27424,AQUA,2018-06-02 00:00:00+00:00,702.5028515396634
27424,AQUA,2018-06-03 00:00:00+00:00,702.5021145378064
27424,AQUA,2018-06-04 00:00:00+00:00,702.5010875948647
27424,AQUA,2018-06-05 00:00:00+00:00,702.5001756568895
27424,AQUA,2018-06-06 00:00:00+00:00,702.4992297037811
27424,AQUA,2018-06-07 00:00:00+00:00,702.498071559562
27424,AQUA,2018-06-08 00:00:00+00:00,702.4974074491015
27424,AQUA,2018-06-09 00:00:00+00:00,702.4967530574831
27424,AQUA,2018-06-10 00:00:00+00:00,702.4960824682112
27424,AQUA,2018-06-11 00:00:00+00:00,702.495528503282
27424,AQUA,2018-06-12 00:00:00+00:00,702.495201307675
27424,AQUA,2018-06-13 00:00:00+00:00,702.4943347254284
27424,AQUA,2018-06-14 00:00:00+00:00,702.493383914928
27424,AQUA,2018-06-15 00:00:00+00:00,702.4928072736252
27424,AQUA,2018-06-16 00:00:00+00:00,702.4920880919385
27424,AQUA,2018-06-17 00:00:00+00:00,702.491472576221
27424,AQUA,2018-06-18 00:00:00+00:00,702.4908586804177
27424,AQUA,2018-06-19 00:00:00+00:00,702.4901686552171
27424,AQUA,2018-06-20 00:00:00+00:00,702.5024109883107
27424,AQUA,2018-06-21 00:00:00+00:00,702.5154956059091
27424,AQUA,2018-06-22 00:00:00+00:00,702.5146144393225
27424,AQUA,2018-06-23 00:00:00+00:00,702.5133623409911
27424,AQUA,2018-06-24 00:00:00+00:00,702.512510331263
27424,AQUA,2018-06-25 00:00:00+00:00,702.512019534925
27424,AQUA,2018-06-26 00:00:00+00:00,702.5109634321961
27424,AQUA,2018-06-27 00:00:00+00:00,702.5102069907493
27424,AQUA,2018-06-28 00:00:00+00:00,702.5098895121778
27424,AQUA,2018-06-29 00:00:00+00:00,702.5089095402764
27424,AQUA,2018-06-30 00:00:00+00:00,702.5079992195688
27424,AQUA,2018-07-01 00:00:00+00:00,702.5074160961371
27424,AQUA,2018-07-02 00:00:00+00:00,702.5067746605041
27424,AQUA,2018-07-03 00:00:00+00:00,702.5062790057927
27424,AQUA,2018-07-04 00:00:00+00:00,702.5060344180438
27424,AQUA,2018-07-05 00:00:00+00:00,702.5056424297786
27424,AQUA,2018-07-06 00:00:00+00:00,702.5046980946272
27424,AQUA,2018-07-07 00:00:00+00:00,702.5040032066954
27424,AQUA,2018-07-08 00:00:00+00:00,702.5031414811046
27424,AQUA,2018-07-09 00:00:00+00:00,702.5026911809955
27424,AQUA,2018-07-10 00:00:00+00:00,702.5019687572312
27424,AQUA,2018-07-11 00:00:00+00:00,702.5016318421731
27424,AQUA,2018-07-12 00:00:00+00:00,702.6273168977059
27424,AQUA,2018-07-13 00:00:00+00:00,702.6266430378109
27424,AQUA,2018-07-14 00:00:00+00:00,702.6260534105331
27424,AQUA,2018-07-15 00:00:00+00:00,702.625206226508
27424,AQUA,2018-07-16 00:00:00+00:00,702.6242035367422
27424,AQUA,2018-07-17 00:00:00+00:00,702.6237224401675
27424,AQUA,2018-07-18 00:00:00+00:00,702.6231473921771
27424,AQUA,2018-07-19 00:00:00+00:00,702.6224540950388
27424,AQUA,2018-07-20 00:00:00+00:00,702.6220199744876
27424,AQUA,2018-07-21 00:00:00+00:00,702.621300759989
27424,AQUA,2018-07-22 00:00:00+00:00,702.6204940736752
27424,AQUA,2018-07-23 00:00:00+00:00,702.6197133052092
27424,AQUA,2018-07-24 00:00:00+00:00,702.6191657955055
27424,AQUA,2018-07-25 00:00:00+00:00,702.6183429112889
27424,AQUA,2018-07-26 00:00:00+00:00,702.6180254205938
27424,AQUA,2018-07-27 00:00:00+00:00,702.6176949711316
27424,AQUA,2018-07-28 00:00:00+00:00,702.6172819093595
27424,AQUA,2018-07-29 00:00:00+00:00,702.6168623682479
27424,AQUA,2018-07-30 00:00:00+00:00,702.6166145312591
27424,AQUA,2018-07-31 00:00:00+00:00,702.6157090354795
27424,AQUA,2018-08-01 00:00:00+00:00,702.6149185492427
27424,AQUA,2018-08-02 00:00:00+00:00,702.5445006076957
27424,AQUA,2018-08-03 00:00:00+00:00,702.475336393572
27424,AQUA,2018-08-04 00:00:00+00:00,702.4747889117616
27424,AQUA,2018-08-05 00:00:00+00:00,702.4743807301338
27424,AQUA,2018-08-06 00:00:00+00:00,702.4739887462506
27424,AQUA,2018-08-07 00:00:00+00:00,702.4731043530455
27424,AQUA,2018-08-08 00:00:00+00:00,702.4726540577121
27424,AQUA,2018-08-09 00:00:00+00:00,702.4719964322821
27424,AQUA,2018-08-10 00:00:00+00:00,702.4715428976065
27424,AQUA,2018-08-11 00:00:00+00:00,702.4709533026034
27424,AQUA,2018-08-12 00:00:00+00:00,702.4704673727638
27424,AQUA,2018-08-13 00:00:00+00:00,702.4697287595582
27424,AQUA,2018-08-14 00:00:00+00:00,702.4693869890402
27424,AQUA,2018-08-15 00:00:00+00:00,702.4691100091723
27424,AQUA,2018-08-16 00:00:00+00:00,702.4683892137718
27424,AQUA,2018-08-17 00:00:00+00:00,702.4674465107792
27424,AQUA,2018-08-18 00:00:00+00:00,702.466769449391
27424,AQUA,2018-08-19 00:00:00+00:00,702.46608428934
27424,AQUA,2018-08-20 00:00:00+00:00,702.4653618749107
27424,AQUA,2018-08-21 00:00:00+00:00,702.4651869405025
27424,AQUA,2018-08-22 00:00:00+00:00,702.4645066401304
27424,AQUA,2018-08-23 00:00:00+00:00,702.4639996544861
27424,AQUA,2018-08-24 00:00:00+00:00,702.4635315432256
27424,AQUA,2018-08-25 00:00:00+00:00,702.4628075096844
27424,AQUA,2018-08-26 00:00:00+00:00,702.4609885179552
27424,AQUA,2018-08-27 00:00:00+00:00,702.4606580868149
27424,AQUA,2018-08-28 00:00:00+00:00,702.4596182008318
27424,AQUA,2018-08-29 00:00:00+00:00,702.459188964523
27424,AQUA,2018-08-30 00:00:00+00:00,702.4586884588571
27424,AQUA,2018-08-31 00:00:00+00:00,702.4581085851019
27424,AQUA,2018-09-01 00:00:00+00:00,702.4572727896193
27424,AQUA,2018-09-02 00:00:00+00:00,702.456360865744
27424,AQUA,2018-09-03 00:00:00+00:00,702.4557988097949
27424,AQUA,2018-09-04 00:00:00+00:00,702.4550715387177
27424,AQUA,2018-09-06 00:00:00+00:00,702.45447060886
27424,AQUA,2018-09-07 00:00:00+00:00,702.4541369389672
27424,AQUA,2018-09-08 00:00:00+00:00,702.4533222014834
27424,AQUA,2018-09-09 00:00:00+00:00,702.4527066941914
27424,AQUA,2018-09-10 00:00:00+00:00,702.4520004807296
27424,AQUA,2018-09-11 00:00:00+00:00,702.45087799043
27424,AQUA,2018-09-12 00:00:00+00:00,702.4503548096777
27424,AQUA,2018-09-13 00:00:00+00:00,702.4499190957467
27424,AQUA,2018-09-14 00:00:00+00:00,702.4491804879044
27424,AQUA,2018-09-15 00:00:00+00:00,702.4484451197595
27424,AQUA,2018-09-16 00:00:00+00:00,702.4477000332881
27424,AQUA,2018-09-17 00:00:00+00:00,702.4469095939494
27424,AQUA,2018-09-18 00:00:00+00:00,702.4462147202039
27424,AQUA,2018-09-19 00:00:00+00:00,702.4455554811484
27424,AQUA,2018-09-20 00:00:00+00:00,702.4449237780377
27424,AQUA,2018-09-21 00:00:00+00:00,702.4441722134843
27424,AQUA,2018-09-22 00:00:00+00:00,702.4439972803862
27424,AQUA,2018-09-23 00:00:00+00:00,702.4431226150596
27424,AQUA,2018-09-24 00:00:00+00:00,702.4422981622379
27424,AQUA,2018-09-25 00:00:00+00:00,702.4415287811371
27424,AQUA,2018-09-26 00:00:00+00:00,702.4807612797167
27424,AQUA,2018-09-27 00:00:00+00:00,702.5203890010271
27424,AQUA,2018-09-28 00:00:00+00:00,702.5198512292845
27424,AQUA,2018-09-29 00:00:00+00:00,702.5194122650905
27424,AQUA,2018-09-30 00:00:00+00:00,702.5186056077964
27424,AQUA,2018-10-01 00:00:00+00:00,702.518033820721
27424,AQUA,2018-10-02 00:00:00+00:00,702.517269278429
27424,AQUA,2018-10-03 00:00:00+00:00,702.516470720715
27424,AQUA,2018-10-04 00:00:00+00:00,702.5156187100943
27424,AQUA,2018-10-05 00:00:00+00:00,702.5147456424143
27424,AQUA,2018-10-06 00:00:00+00:00,702.5138126427619
27424,AQUA,2018-10-07 00:00:00+00:00,702.5130740182558
27424,AQUA,2018-10-08 00:00:00+00:00,702.5127468206224
27424,AQUA,2018-10-09 00:00:00+00:00,702.5120243942979
27424,AQUA,2018-10-10 00:00:00+00:00,702.5110055467089
27424,AQUA,2018-10-11 00:00:00+00:00,702.5099899390666
27424,AQUA,2018-10-12 00:00:00+00:00,702.5092642738618
27424,AQUA,2018-10-13 00:00:00+00:00,702.5080494329759
27424,AQUA,2018-10-14 00:00:00+00:00,702.5068637487743
27424,AQUA,2018-10-15 00:00:00+00:00,702.5059307517186
27424,AQUA,2018-10-16 00:00:00+00:00,702.5050188121868
27424,AQUA,2018-10-17 00:00:00+00:00,702.5043595594557
27424,AQUA,2018-10-18 00:00:00+00:00,702.5036306561246
27424,AQUA,2018-10-19 00:00:00+00:00,702.5027494932419
27424,AQUA,2018-10-20 00:00:00+00:00,702.5019007263027
27424,AQUA,2018-10-21 00:00:00+00:00,702.5013921141781
27424,AQUA,2018-10-22 00:00:00+00:00,702.5002971406129
27424,AQUA,2018-10-23 00:00:00+00:00,702.4996524670278
27424,AQUA,2018-10-24 00:00:00+00:00,702.4991470948721
27424,AQUA,2018-10-25 00:00:00+00:00,702.4982529751223
27424,AQUA,2018-10-26 00:00:00+00:00,702.4976601350172
27424,AQUA,2018-10-27 00:00:00+00:00,702.4968210882939
27424,AQUA,2018-10-28 00:00:00+00:00,702.4957682307822
27424,AQUA,2018-10-29 00:00:00+00:00,702.4947477692708
27424,AQUA,2018-10-30 00:00:00+00:00,702.494072321133
27424,AQUA,2018-10-31 00:00:00+00:00,702.4935750488762
27424,AQUA,2018-11-01 00:00:00+00:00,702.4927910758415
27424,AQUA,2018-11-02 00:00:00+00:00,702.4920735139303
27424,AQUA,2018-11-03 00:00:00+00:00,702.4914385608872
27424,AQUA,2018-11-04 00:00:00+00:00,702.4904958502484
27424,AQUA,2018-11-05 00:00:00+00:00,702.4891158001838
27424,AQUA,2018-11-06 00:00:00+00:00,702.4883690832357
27424,AQUA,2018-11-07 00:00:00+00:00,702.4873129893194
27424,AQUA,2018-11-08 00:00:00+00:00,702.4865808508293
27424,AQUA,2018-11-09 00:00:00+00:00,702.4859653363083
27424,AQUA,2018-11-10 00:00:00+00:00,702.4853546812719
27424,AQUA,2018-11-11 00:00:00+00:00,702.4840637212601
27424,AQUA,2018-11-12 00:00:00+00:00,702.4829395984684
27424,AQUA,2018-11-13 00:00:00+00:00,702.482129712022
27424,AQUA,2018-11-14 00:00:00+00:00,702.4811659474653
27424,AQUA,2018-11-15 00:00:00+00:00,702.480299369482
27424,AQUA,2018-11-16 00:00:00+00:00,702.5251479614326
27424,AQUA,2018-11-17 00:00:00+00:00,702.524282989817
27424,AQUA,2018-11-18 00:00:00+00:00,702.5235330240102
27424,AQUA,2018-11-19 00:00:00+00:00,702.5227458030881
27424,AQUA,2018-11-20 00:00:00+00:00,702.521723712056
27424,AQUA,2018-11-21 00:00:00+00:00,702.5206935224196
27424,AQUA,2018-11-22 00:00:00+00:00,702.5202221622067
27424,AQUA,2018-11-23 00:00:00+00:00,702.519383108805
27424,AQUA,2018-11-24 00:00:00+00:00,702.5186201859242
27424,AQUA,2018-11-25 00:00:00+00:00,702.51821199798
27424,AQUA,2018-11-26 00:00:00+00:00,702.5172887159424
27424,AQUA,2018-11-27 00:00:00+00:00,702.5162714862563
27424,AQUA,2018-11-28 00:00:00+00:00,702.5157434340581
27424,AQUA,2018-11-29 00:00:00+00:00,702.5148217726155
27424,AQUA,2018-11-30 00:00:00+00:00,702.5136539032751
27424,AQUA,2018-12-01 00:00:00+00:00,702.5130124662255
27424,AQUA,2018-12-02 00:00:00+00:00,702.5124520188215
27424,AQUA,2018-12-03 00:00:00+00:00,702.5116372645593
27424,AQUA,2018-12-04 00:00:00+00:00,702.5110589997494
27424,AQUA,2018-12-05 00:00:00+00:00,702.5107447606701
27424,AQUA,2018-12-06 00:00:00+00:00,702.5097323927057
27424,AQUA,2018-12-07 00:00:00+00:00,702.5086989678439
27424,AQUA,2018-12-08 00:00:00+00:00,702.5079004125291
27424,AQUA,2018-12-09 00:00:00+00:00,702.5068799466426
27424,AQUA,2018-12-10 00:00:00+00:00,702.5060020223164
27424,AQUA,2018-12-11 00:00:00+00:00,702.5055258051771
27424,AQUA,2018-12-12 00:00:00+00:00,702.50504634856
27424,AQUA,2018-12-13 00:00:00+00:00,702.5203048170347
27424,AQUA,2018-12-14 00:00:00+00:00,702.536322964911
27424,AQUA,2018-12-15 00:00:00+00:00,702.5351550866949
27424,AQUA,2018-12-16 00:00:00+00:00,702.5340212248202
27424,AQUA,2018-12-17 00:00:00+00:00,702.533726420817
27424,AQUA,2018-12-18 00:00:00+00:00,702.533196745554
27424,AQUA,2018-12-19 00:00:00+00:00,702.532556923873
27424,AQUA,2018-12-20 00:00:00+00:00,702.5317697004457
27424,AQUA,2018-12-21 00:00:00+00:00,702.5312934789727
27424,AQUA,2018-12-22 00:00:00+00:00,702.5306099231202
27424,AQUA,2018-12-23 00:00:00+00:00,702.5294452868711
27424,AQUA,2018-12-24 00:00:00+00:00,702.5288670184236
27424,AQUA,2018-12-25 00:00:00+00:00,702.5281607859715
27424,AQUA,2018-12-26 00:00:00+00:00,702.5275242050357
27424,AQUA,2018-12-27 00:00:00+00:00,702.5272617976707
27424,AQUA,2018-12-28 00:00:00+00:00,702.526664092089
27424,AQUA,2018-12-29 00:00:00+00:00,702.5256986925606
27424,AQUA,2018-12-30 00:00:00+00:00,702.5246976578237
27424,AQUA,2018-12-31 00:00:00+00:00,702.5241048121798
27424,AQUA,2019-01-01 00:00:00+00:00,702.5232689972127
27424,AQUA,2019-01-02 00:00:00+00:00,702.5225417088127
27424,AQUA,2019-01-03 00:00:00+00:00,702.5220557701159
27424,AQUA,2019-01-04 00:00:00+00:00,702.5215277168286
27424,AQUA,2019-01-05 00:00:00+00:00,702.520981845897
27424,AQUA,2019-01-06 00:00:00+00:00,702.5203031519168
27424,AQUA,2019-01-07 00:00:00+00:00,702.5192519054772
27424,AQUA,2019-01-08 00:00:00+00:00,702.5185521546
27424,AQUA,2019-01-09 00:00:00+00:00,702.5180986124496
27424,AQUA,2019-01-10 00:00:00+00:00,702.5174571743974
27424,AQUA,2019-01-11 00:00:00+00:00,702.516689392678
27424,AQUA,2019-01-12 00:00:00+00:00,702.5163751529608
